source_dataset,pid,name,noneng-name,owner,areas,subnat,status,start-year,capacity,capacity-display,Cement-Capacity-(millions-metric-tonnes-per-annum),Clinker-Capacity-(millions-metric-tonnes-per-annum),prod-type,latitude,longitude,Latitude,Longitude,url,altf-yn,areas-subnat-sat-display,capacity-details,capacity-table,ccs-yn,cem-type,claycal-yn,color,loc-owner,location-accuracy,name-search,owner-search,plant-type,scaling-capacity,status-legend,tracker-acro,tracker-custom,tracker-display,units-of-m
cement,P100000123107,Hami Hongyi Construction Material Co Ltd Cement Plant,哈密弘毅建材有限责任公司 (Chinese),Hami Hongyi Construction Material Co Ltd [100.0%],China;,Xinjiang,operating,2011,0.875,0.875,0.875,0.91,dry,42.541113,94.235486,42.541113,94.235486,https://www.gem.wiki/Hami_Hongyi_Construction_Material_Co_Ltd_Cement_Plant,no,"Xinjiang, China",0.875,0.875,no,unknown,no,,哈密弘毅建材有限责任公司 (Chinese) [100%],exact,Hami Hongyi Construction Material Co Ltd Cement Plant,Hami Hongyi Construction Material Co Ltd [100.0%],integrated,0.875,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123108,Hunan Yiyang Conch Cement Co Ltd Cement Plant,湖南益阳海螺水泥有限责任公司 (Chinese),Hunan Yiyang Conch Cement Co Ltd [100.0%],China;,Hunan,operating,2014,2.2,2.2,2.2,1.8,dry,28.216826,111.660772,28.216826,111.660772,https://www.gem.wiki/Hunan_Yiyang_Conch_Cement_Co_Ltd_Cement_Plant,no,"Hunan, China",2.2,2.2,no,opc,no,grey,湖南益阳海螺水泥有限责任公司 (Chinese) [100%],exact,Hunan Yiyang Conch Cement Co Ltd Cement Plant,Hunan Yiyang Conch Cement Co Ltd [100.0%],integrated,2.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123109,Hunan Yunfeng Cement Co Ltd Cement Plant,湖南省云峰水泥有限公司 (Chinese),Hunan Yunfeng Cement Co Ltd [100.0%],China;,Hunan,operating,2007,3.2,3.2,3.2,2.8,dry,26.68809,110.672331,26.68809,110.672331,https://www.gem.wiki/Hunan_Yunfeng_Cement_Co_Ltd_Cement_Plant,no,"Hunan, China",3.2,3.2,no,unknown,no,,湖南省云峰水泥有限公司 (Chinese) [100%],exact,Hunan Yunfeng Cement Co Ltd Cement Plant,Hunan Yunfeng Cement Co Ltd [100.0%],integrated,3.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123110,Jianghua Conch Cement Co Ltd Cement Plant,江华海螺水泥有限责任公司 (Chinese),Jianghua Conch Cement Co Ltd [100.0%],China;,Hunan,operating,2012,2.2,2.2,2.2,1.64,dry,25.171664,111.540559,25.171664,111.540559,https://www.gem.wiki/Jianghua_Conch_Cement_Co_Ltd_Cement_Plant,no,"Hunan, China",2.2,2.2,no,opc,no,grey,江华海螺水泥有限责任公司 (Chinese) [100%],exact,Jianghua Conch Cement Co Ltd Cement Plant,Jianghua Conch Cement Co Ltd [100.0%],integrated,2.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123111,Kunming Conch Cement Co Ltd Cement Plant,昆明海螺水泥有限公司 (Chinese),Kunming Conch Cement Co Ltd [100.0%],China;,Yunnan,operating,,1.1,1.1,1.1,0.91,dry,24.862777,103.388419,24.862777,103.388419,https://www.gem.wiki/Kunming_Conch_Cement_Co_Ltd_Cement_Plant,no,"Yunnan, China",1.1,1.1,no,opc,no,grey,昆明海螺水泥有限公司 (Chinese) [100%],exact,Kunming Conch Cement Co Ltd Cement Plant,Kunming Conch Cement Co Ltd [100.0%],integrated,1.1,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123112,Liangping Conch Cement Co Ltd Cement Plant,梁平海螺水泥有限责任公司 (Chinese),Liangping Conch Cement Co Ltd [100.0%],China;,Chongqing,operating,2013,2.2,2.2,2.2,1.75,dry,30.506997,107.454266,30.506997,107.454266,https://www.gem.wiki/Liangping_Conch_Cement_Co_Ltd_Cement_Plant,no,"Chongqing, China",2.2,2.2,no,unknown,no,,梁平海螺水泥有限责任公司 (Chinese) [100%],exact,Liangping Conch Cement Co Ltd Cement Plant,Liangping Conch Cement Co Ltd [100.0%],integrated,2.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123113,Lianyuan Conch Cement Co Ltd Cement Plant,涟源海螺水泥有限公司 (Chinese),Lianyuan Conch Cement Co Ltd [100.0%],China;,Hunan,operating,2011,2.2,2.2,2.2,1.8,dry,27.673947,111.866676,27.673947,111.866676,https://www.gem.wiki/Lianyuan_Conch_Cement_Co_Ltd_Cement_Plant,no,"Hunan, China",2.2,2.2,no,opc,no,grey,涟源海螺水泥有限公司 (Chinese) [100%],exact,Lianyuan Conch Cement Co Ltd Cement Plant,Lianyuan Conch Cement Co Ltd [100.0%],integrated,2.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123114,Linxia Conch Cement Co Ltd Cement Plant,临夏海螺水泥有限责任公司 (Chinese),Linxia Conch Cement Co Ltd [100.0%],China;,Gansu,operating,2014,2.2,2.2,2.2,1.64,dry,35.303862,103.269643,35.303862,103.269643,https://www.gem.wiki/Linxia_Conch_Cement_Co_Ltd_Cement_Plant,no,"Gansu, China",2.2,2.2,no,opc,no,grey,临夏海螺水泥有限责任公司 (Chinese) [100%],exact,Linxia Conch Cement Co Ltd Cement Plant,Linxia Conch Cement Co Ltd [100.0%],integrated,2.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123115,Liquan Conch Cement Co Ltd Cement Plant,礼泉海螺水泥有限责任公司 (Chinese),Liquan Conch Cement Co Ltd [100.0%],China;,Shaanxi,operating,2011,4.4,4.4,4.4,3.65,dry,34.620156,108.558124,34.620156,108.558124,https://www.gem.wiki/Liquan_Conch_Cement_Co_Ltd_Cement_Plant,no,"Shaanxi, China",4.4,4.4,no,unknown,no,,礼泉海螺水泥有限责任公司 (Chinese) [100%],exact,Liquan Conch Cement Co Ltd Cement Plant,Liquan Conch Cement Co Ltd [100.0%],integrated,4.4,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123116,Longan Conch Cement Co Ltd Cement Plant,隆安海螺水泥有限责任公司 (Chinese),Longan Conch Cement Co Ltd [100.0%],China;,Guangxi,operating,2011,2,2,2,1.8,dry,23.126318,107.657118,23.126318,107.657118,https://www.gem.wiki/Longan_Conch_Cement_Co_Ltd_Cement_Plant,no,"Guangxi, China",2,2,no,opc,no,grey,隆安海螺水泥有限责任公司 (Chinese) [100%],exact,Longan Conch Cement Co Ltd Cement Plant,Longan Conch Cement Co Ltd [100.0%],integrated,2.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123117,Longling Conch Cement Co Ltd Cement Plant,龙陵海螺水泥有限公司 (Chinese),Longling Conch Cement Co Ltd [100.0%],China;,Yunnan,operating,2012,1.1,1.1,1.1,0.91,dry,24.628418,98.763266,24.628418,98.763266,https://www.gem.wiki/Longling_Conch_Cement_Co_Ltd_Cement_Plant,no,"Yunnan, China",1.1,1.1,no,opc,no,grey,龙陵海螺水泥有限公司 (Chinese) [100%],exact,Longling Conch Cement Co Ltd Cement Plant,Longling Conch Cement Co Ltd [100.0%],integrated,1.1,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123118,Qianxian Conch Cement Co Ltd Cement Plant,乾县海螺水泥有限公司 (Chinese),Qianxian Conch Cement Co Ltd [100.0%],China;,Shaanxi,operating,2013,2.2,2.2,2.2,1.83,dry,34.655986,108.217538,34.655986,108.217538,https://www.gem.wiki/Qianxian_Conch_Cement_Co_Ltd_Cement_Plant,no,"Shaanxi, China",2.2,2.2,no,opc,no,grey,乾县海螺水泥有限公司 (Chinese) [100%],exact,Qianxian Conch Cement Co Ltd Cement Plant,Qianxian Conch Cement Co Ltd [100.0%],integrated,2.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123119,Shaanxi Tongchuan Phoenix Building Material Co Ltd Cement Plant,陕西铜川凤凰建材有限公司 (Chinese),Shaanxi Tongchuan Phoenix Building Materials Co Ltd [100.0%],China;,Shaanxi,operating,2012,2,2,2,1.83,dry,35.010213,108.975283,35.010213,108.975283,https://www.gem.wiki/Shaanxi_Tongchuan_Phoenix_Building_Material_Co_Ltd_Cement_Plant,no,"Shaanxi, China",2,2,no,unknown,no,,陕西铜川凤凰建材有限公司 (Chinese) [100%],exact,Shaanxi Tongchuan Phoenix Building Material Co Ltd Cement Plant,Shaanxi Tongchuan Phoenix Building Materials Co Ltd [100.0%],integrated,2.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123120,Shaoyang Yunfeng New Energy Technology Co Ltd Cement Plant,邵阳市云峰新能源科技有限公司 (Chinese),Shaoyang Yunfeng New Energy Technology Co Ltd [100.0%],China;,Hunan,operating,2014,2.2,2.2,2.2,1.64,dry,27.172797,111.408151,27.172797,111.408151,https://www.gem.wiki/Shaoyang_Yunfeng_New_Energy_Technology_Co_Ltd_Cement_Plant,no,"Hunan, China",2.2,2.2,no,opc,no,grey,邵阳市云峰新能源科技有限公司 (Chinese) [100%],exact,Shaoyang Yunfeng New Energy Technology Co Ltd Cement Plant,Shaoyang Yunfeng New Energy Technology Co Ltd [100.0%],integrated,2.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123121,Shuicheng Conch Cement Co Ltd Cement Plant,水城海螺盘江水泥有限责任公司 (Chinese),Shuicheng Conch Panjiang Cement [100.0%],China;,Guizhou,operating,2014,2.2,2.2,2.2,2.63,dry,26.546973,105.013761,26.546973,105.013761,https://www.gem.wiki/Shuicheng_Conch_Cement_Co_Ltd_Cement_Plant,no,"Guizhou, China",2.2,2.2,no,opc,no,grey,水城海螺盘江水泥有限责任公司 (Chinese) [100%],exact,Shuicheng Conch Cement Co Ltd Cement Plant,Shuicheng Conch Panjiang Cement [100.0%],integrated,2.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123122,Sichuan Nanwei Cement Co Ltd Cement Plant,四川南威水泥有限公司 (Chinese),Sichuan Nanwei Cement Co Ltd [100.0%],China;,Sichuan,retired,2009,1.1,1.1,1.1,0.91,dry,32.308958,106.818799,32.308958,106.818799,https://www.gem.wiki/Sichuan_Nanwei_Cement_Co_Ltd_Cement_Plant,no,"Sichuan, China",1.1,1.1,no,unknown,no,,四川南威水泥有限公司 (Chinese) [100%],exact,Sichuan Nanwei Cement Co Ltd Cement Plant,Sichuan Nanwei Cement Co Ltd [100.0%],integrated,1.1,retired-plus,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123123,Suzhou Conch Cement Co Ltd Cement Plant,宿州海螺水泥有限责任公司 (Chinese),Suzhou Conch Cement Co Ltd [100.0%],China;,Anhui,operating,2012,4.4,4.4,4.4,3.65,dry,33.97101,117.112737,33.97101,117.112737,https://www.gem.wiki/Suzhou_Conch_Cement_Co_Ltd_Cement_Plant,no,"Anhui, China",4.4,4.4,no,opc,no,grey,宿州海螺水泥有限责任公司 (Chinese) [100%],exact,Suzhou Conch Cement Co Ltd Cement Plant,Suzhou Conch Cement Co Ltd [100.0%],integrated,4.4,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123124,Guizhou Kotlin Cement Co. Cement Plant,贵州科特林水泥有限公司 (Chinese),Guizhou Kotlin Cement Co [100.0%],China;,Guizhou,operating,2008,1.5,1.5,1.5,0.91,dry,27.472125,109.122586,27.472125,109.122586,https://www.gem.wiki/Guizhou_Kotlin_Cement_Co._Cement_Plant,no,"Guizhou, China",1.5,1.5,no,opc,no,grey,贵州科特林水泥有限公司 (Chinese) [100%],exact,Guizhou Kotlin Cement Co. Cement Plant,Guizhou Kotlin Cement Co [100.0%],integrated,1.5,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123125,Wenshan Conch Cement Co Ltd Cement Plant,文山海螺水泥有限责任公司 (Chinese),Wenshan Conch Cement Co Ltd [100.0%],China;,Yunnan,operating,2014,4,4,4,3.29,dry,23.765311,103.667616,23.765311,103.667616,https://www.gem.wiki/Wenshan_Conch_Cement_Co_Ltd_Cement_Plant,no,"Yunnan, China",4,4,no,opc,no,grey,文山海螺水泥有限责任公司 (Chinese) [100%],exact,Wenshan Conch Cement Co Ltd Cement Plant,Wenshan Conch Cement Co Ltd [100.0%],integrated,4.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123126,Yingjiang County Yunhan Cement Co Ltd Cement Plant,盈江县允罕水泥有限责任公司 (Chinese),Yingjiang County Yunhan Cement Co Ltd [100.0%],China;,Yunnan,operating,2016,1.44,1.44,1.44,1.46,dry,24.522016,97.796247,24.522016,97.796247,https://www.gem.wiki/Yingjiang_County_Yunhan_Cement_Co_Ltd_Cement_Plant,no,"Yunnan, China",1.44,1.44,no,unknown,no,,盈江县允罕水泥有限责任公司 (Chinese) [100%],exact,Yingjiang County Yunhan Cement Co Ltd Cement Plant,Yingjiang County Yunhan Cement Co Ltd [100.0%],integrated,1.44,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123127,Yunnan Zhuangxiang Cement Co Ltd Cement Plant,云南壮乡水泥股份有限公司 (Chinese),Yunnan Zhuangxiang Cement [100.0%],China;,Yunnan,operating,2010,1,1,1,0.73,dry,23.743694,105.403465,23.743694,105.403465,https://www.gem.wiki/Yunnan_Zhuangxiang_Cement_Co_Ltd_Cement_Plant,no,"Yunnan, China",1,1,no,opc,no,grey,云南壮乡水泥股份有限公司 (Chinese) [100%],exact,Yunnan Zhuangxiang Cement Co Ltd Cement Plant,Yunnan Zhuangxiang Cement [100.0%],integrated,1.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123128,Zunyi Conch Panjiang Cement Co Ltd Cement Plant,遵义海螺盘江水泥有限责任公司 (Chinese),Zunyi Conch Panjiang Cement Co Ltd [100.0%],China;,Guizhou,operating,2012,4.4,4.4,4.4,3.6,dry,27.759302,106.956594,27.759302,106.956594,https://www.gem.wiki/Zunyi_Conch_Panjiang_Cement_Co_Ltd_Cement_Plant,no,"Guizhou, China",4.4,4.4,no,opc,no,grey,遵义海螺盘江水泥有限责任公司 (Chinese) [100%],exact,Zunyi Conch Panjiang Cement Co Ltd Cement Plant,Zunyi Conch Panjiang Cement Co Ltd [100.0%],integrated,4.4,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123129,Nanchang Conch Cement Co Ltd Cement Plant,南昌海螺水泥有限责任公司 (Chinese),Nanchang Conch Cement Co Ltd [100.0%],China;,Jiangxi,operating,2003,1.5,1.5,1.5,n/a,n/a,28.492576,115.951121,28.492576,115.951121,https://www.gem.wiki/Nanchang_Conch_Cement_Co_Ltd_Cement_Plant,n/a,"Jiangxi, China",1.5,1.5,n/a,unknown,n/a,,南昌海螺水泥有限责任公司 (Chinese) [100%],exact,Nanchang Conch Cement Co Ltd Cement Plant,Nanchang Conch Cement Co Ltd [100.0%],grinding,1.5,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123130,Shanghai Conch Mingzhu Cement Co Ltd Cement Plant,上海海螺明珠水泥有限责任公司 (Chinese),Shanghai Conch Mingzhu Cement Co Ltd [100.0%],China;,Shanghai,operating,1995,0.9,0.9,0.9,n/a,n/a,31.355912,121.517068,31.355912,121.517068,https://www.gem.wiki/Shanghai_Conch_Mingzhu_Cement_Co_Ltd_Cement_Plant,n/a,"Shanghai, China",0.9,0.9,n/a,opc,n/a,grey,上海海螺明珠水泥有限责任公司 (Chinese) [100%],exact,Shanghai Conch Mingzhu Cement Co Ltd Cement Plant,Shanghai Conch Mingzhu Cement Co Ltd [100.0%],grinding,0.9,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123131,Bengbu Conch Cement Co Ltd Cement Plant,蚌埠海螺水泥有限责任公司 (Chinese),Bengbu Conch Cement Co Ltd [100.0%],China;,Anhui,operating,2002,2.4,2.4,2.4,n/a,n/a,32.923638,117.439757,32.923638,117.439757,https://www.gem.wiki/Bengbu_Conch_Cement_Co_Ltd_Cement_Plant,n/a,"Anhui, China",2.4,2.4,n/a,opc,n/a,grey,蚌埠海螺水泥有限责任公司 (Chinese) [100%],exact,Bengbu Conch Cement Co Ltd Cement Plant,Bengbu Conch Cement Co Ltd [100.0%],grinding,2.4,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123132,Shanghai Conch Cement Co Ltd Cement Plant,上海海螺水泥有限责任公司 (Chinese),Shanghai Conch Cement Co Ltd [100.0%],China;,Shanghai,retired,1972,1.5,1.5,1.5,n/a,n/a,31.00661,121.442527,31.00661,121.442527,https://www.gem.wiki/Shanghai_Conch_Cement_Co_Ltd_Cement_Plant,n/a,"Shanghai, China",1.5,1.5,n/a,opc,n/a,grey,上海海螺水泥有限责任公司 (Chinese) [100%],exact,Shanghai Conch Cement Co Ltd Cement Plant,Shanghai Conch Cement Co Ltd [100.0%],grinding,1.5,retired-plus,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123133,Zhangjiagang Conch Cement Co Ltd Cement Plant,张家港海螺水泥有限公司 (Chinese),Zhangjiagang Conch Cement Co Ltd [100.0%],China;,Jiangsu,operating,1998,3.2,3.2,3.2,n/a,n/a,31.993157,120.576024,31.993157,120.576024,https://www.gem.wiki/Zhangjiagang_Conch_Cement_Co_Ltd_Cement_Plant,n/a,"Jiangsu, China",3.2,3.2,n/a,opc,n/a,grey,张家港海螺水泥有限公司 (Chinese) [100%],exact,Zhangjiagang Conch Cement Co Ltd Cement Plant,Zhangjiagang Conch Cement Co Ltd [100.0%],grinding,3.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123134,Shangyu Conch Cement Co Ltd Cement Plant,绍兴上虞海螺水泥有限责任公司 (Chinese),Shaoxing Shangyu Conch Cement Co Ltd [100.0%],China;,Zhejiang,operating,2003,1,1,1,n/a,n/a,30.010728,120.804755,30.010728,120.804755,https://www.gem.wiki/Shangyu_Conch_Cement_Co_Ltd_Cement_Plant,n/a,"Zhejiang, China",1,1,n/a,opc,n/a,grey,绍兴上虞海螺水泥有限责任公司 (Chinese) [100%],exact,Shangyu Conch Cement Co Ltd Cement Plant,Shaoxing Shangyu Conch Cement Co Ltd [100.0%],grinding,1.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123135,Huaian Chuzhou Conch Cement Co Ltd Cement Plant,淮安楚州海螺水泥有限责任公司 (Chinese),Huaian Chuzhou Conch Cement Co Ltd [100.0%],China;,Jiangsu,operating,2008,4,4,4,n/a,n/a,33.417669,119.042408,33.417669,119.042408,https://www.gem.wiki/Huaian_Chuzhou_Conch_Cement_Co_Ltd_Cement_Plant,n/a,"Jiangsu, China",4,4,n/a,opc,n/a,grey,淮安楚州海螺水泥有限责任公司 (Chinese) [100%],exact,Huaian Chuzhou Conch Cement Co Ltd Cement Plant,Huaian Chuzhou Conch Cement Co Ltd [100.0%],grinding,4.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123136,Huainan Conch Cement Co Ltd Cement Plant,淮南海螺水泥有限责任公司 (Chinese),Huainan Conch Cement Co Ltd [100.0%],China;,Anhui,operating,2009,4.4,4.4,4.4,n/a,n/a,32.695577,116.748146,32.695577,116.748146,https://www.gem.wiki/Huainan_Conch_Cement_Co_Ltd_Cement_Plant,n/a,"Anhui, China",4.4,4.4,n/a,opc,n/a,grey,淮南海螺水泥有限责任公司 (Chinese) [100%],exact,Huainan Conch Cement Co Ltd Cement Plant,Huainan Conch Cement Co Ltd [100.0%],grinding,4.4,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123137,Lu'an Conch Cement Co Ltd Cement Plant,六安海螺水泥有限责任公司 (Chinese),Lu'an Conch Cement Co Ltd [100.0%],China;,Anhui,operating,2009,3.3,3.3,3.3,n/a,n/a,31.748599,116.331386,31.748599,116.331386,https://www.gem.wiki/Lu'an_Conch_Cement_Co_Ltd_Cement_Plant,n/a,"Anhui, China",3.3,3.3,n/a,opc,n/a,grey,六安海螺水泥有限责任公司 (Chinese) [100%],exact,Lu'an Conch Cement Co Ltd Cement Plant,Lu'an Conch Cement Co Ltd [100.0%],grinding,3.3,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123138,Foshan Conch Cement Co Ltd Cement Plant,佛山海螺水泥有限责任公司 (Chinese),Foshan Conch Cement Co Ltd [100.0%],China;,Guangdong,operating,2010,2,2,2,n/a,n/a,22.979917,112.850388,22.979917,112.850388,https://www.gem.wiki/Foshan_Conch_Cement_Co_Ltd_Cement_Plant,n/a,"Guangdong, China",2,2,n/a,opc,n/a,grey,佛山海螺水泥有限责任公司 (Chinese) [100%],exact,Foshan Conch Cement Co Ltd Cement Plant,Foshan Conch Cement Co Ltd [100.0%],grinding,2.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123139,Huangshan Conch Cement Co Ltd Cement Plant,黄山海螺水泥有限责任公司 (Chinese),Huangshan Conch Cement Co Ltd [100.0%],China;,Anhui,operating,2018,2.2,2.2,2.2,n/a,n/a,29.907604,118.473234,29.907604,118.473234,https://www.gem.wiki/Huangshan_Conch_Cement_Co_Ltd_Cement_Plant,n/a,"Anhui, China",2.2,2.2,n/a,opc,n/a,grey,黄山海螺水泥有限责任公司 (Chinese) [100%],exact,Huangshan Conch Cement Co Ltd Cement Plant,Huangshan Conch Cement Co Ltd [100.0%],grinding,2.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123140,Taizhou Conch Cement Co Ltd Cement Plant,台州海螺水泥有限公司 (Chinese),Taizhou Conch Cement Co Ltd [100.0%],China;,Zhejiang,operating,2007,2.5,2.5,2.5,n/a,n/a,28.696463,121.468054,28.696463,121.468054,https://www.gem.wiki/Taizhou_Conch_Cement_Co_Ltd_Cement_Plant,n/a,"Zhejiang, China",2.5,2.5,n/a,opc,n/a,grey,台州海螺水泥有限公司 (Chinese) [100%],exact,Taizhou Conch Cement Co Ltd Cement Plant,Taizhou Conch Cement Co Ltd [100.0%],grinding,2.5,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123141,Haimen Conch Cement Co Ltd Cement Plant,南通海门海螺水泥有限责任公司 (Chinese),Haimen Conch Cement Co Ltd [100.0%],China;,Jiangsu,operating,2004,3.2,3.2,3.2,n/a,n/a,31.78915,121.102005,31.78915,121.102005,https://www.gem.wiki/Haimen_Conch_Cement_Co_Ltd_Cement_Plant,n/a,"Jiangsu, China",3.2,3.2,n/a,opc,n/a,grey,南通海门海螺水泥有限责任公司 (Chinese) [100%],exact,Haimen Conch Cement Co Ltd Cement Plant,Haimen Conch Cement Co Ltd [100.0%],grinding,3.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123142,Taicang Conch Cement Co Ltd Cement Plant,太仓海螺水泥有限责任公司 (Chinese),Taicang Conch Cement Co Ltd [100.0%],China;,Jiangsu,operating,2004,1.85,1.85,1.85,n/a,n/a,31.479261,121.213155,31.479261,121.213155,https://www.gem.wiki/Taicang_Conch_Cement_Co_Ltd_Cement_Plant,n/a,"Jiangsu, China",1.85,1.85,n/a,opc,n/a,grey,太仓海螺水泥有限责任公司 (Chinese) [100%],exact,Taicang Conch Cement Co Ltd Cement Plant,Taicang Conch Cement Co Ltd [100.0%],grinding,1.85,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123143,Fujian Jianyang Conch Cement Co Ltd Cement Plant,福建省建阳海螺水泥有限责任公司 (Chinese),Fujian Jianyang Conch Cement Co Ltd [100.0%],China;,Fujian,operating,2005,0.6,0.6,0.6,n/a,n/a,27.361589,118.109661,27.361589,118.109661,https://www.gem.wiki/Fujian_Jianyang_Conch_Cement_Co_Ltd_Cement_Plant,n/a,"Fujian, China",0.6,0.6,n/a,opc,n/a,grey,福建省建阳海螺水泥有限责任公司 (Chinese) [100%],exact,Fujian Jianyang Conch Cement Co Ltd Cement Plant,Fujian Jianyang Conch Cement Co Ltd [100.0%],grinding,0.6,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123144,Maanshan Conch Cement Co Ltd Cement Plant,马鞍山海螺水泥有限责任公司 (Chinese),Maanshan Conch Cement Co Ltd [100.0%],China;,Anhui,operating,2005,4.3,4.3,4.3,n/a,n/a,31.76786,118.491851,31.76786,118.491851,https://www.gem.wiki/Maanshan_Conch_Cement_Co_Ltd_Cement_Plant,n/a,"Anhui, China",4.3,4.3,n/a,opc,n/a,grey,马鞍山海螺水泥有限责任公司 (Chinese) [100%],exact,Maanshan Conch Cement Co Ltd Cement Plant,Maanshan Conch Cement Co Ltd [100.0%],grinding,4.3,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123150,Ningbo Conch Cement Co Ltd Cement Plant,宁波海螺水泥有限公司 (Chinese),Ningbo Conch Cement Co Ltd [100.0%],China;,Zhejiang,operating,,3.2,3.2,3.2,n/a,n/a,29.931804,121.855355,29.931804,121.855355,https://www.gem.wiki/Ningbo_Conch_Cement_Co_Ltd_Cement_Plant,n/a,"Zhejiang, China",3.2,3.2,n/a,opc,n/a,grey,宁波海螺水泥有限公司 (Chinese) [100%],exact,Ningbo Conch Cement Co Ltd Cement Plant,Ningbo Conch Cement Co Ltd [100.0%],grinding,3.2,operating,GCCT,GCCT,Cement and Concrete,n/a
