source_dataset,id,pid,name,unit-name,noneng-name,owner,parent,areas,subnat,status,start-year,capacity,annual-co2-(million-tonnes-/-annum),lifetime-co2-(million-tonnes),capacity-factor,heat-rate-(btu-per-kwh),emission-factor-(kg-of-co2-per-tj),latitude,longitude,url,alternate-fuel,areas-subnat-sat-display,capacity-details,capacity-table,captive,captive-industry-use,captive-residential-use,china-capacity-payment-recipient,chp,cleaned-cap,coal-phaseout-year,coal-source,coal-type,combustion-technology,conversion-factor,conversion-to-(fuel),conversion-to-(gem-unit-id),count-of-semi,country-to-check,float-col-clean-lat,float-col-clean-lng,"local-area-(taluk,-county)",location,location-accuracy,"major-area-(prefecture,-district)",multi-country,name-search,net-zero-year,original-units,other-name,owner-gem-entity-id,owner-search,parent-gem-entity-id,parent-search,permit-date,permit-parsed,permits,planned-retirement,plant-age-(years),region,remaining-plant-lifetime-(years),retired-year,scaling-capacity,status-legend,subregion,tracker-acro,tracker-custom,tracker-display,tracker-legend,units-of-m,wiki-from-name
coal,G100000113680,L100000101284,Weilai Energy & Chemical captive power station,Unit 2,兖矿集团陕西未来能源化工自备电厂,Shaanxi Weilai Energy Chemical Co Ltd [100%],Yankuang Energy Group Co Ltd [74.0%]; Shaanxi Yanchang Petroleum (Group) Co Ltd [21.1%]; unknown [2.5%]; Chang'an Huitong Co Ltd [2.5%],China;,Shaanxi,operating,2016,50,0.2,6.4,0.54,10442,94600,38.233409,109.489132,https://www.gem.wiki/Weilai_Energy_%26_Chemical_captive_power_station,,"Shaanxi, China",50.0,50.0,chemicals,both,,,yes,50.0,,,bituminous,subcritical,55.48,,,['China'],['China'],38.233409,109.489132,Yuyang District,Qinhe,exact,Yulin,f,Weilai Energy & Chemical captive power station,2060,MW,,E100000122675 [100%],Shaanxi Weilai Energy Chemical Co Ltd [100%],E100000123366 [74.0%]; E100000124313 [21.1%]; E100000132388 [2.5%]; E100000124954 [2.5%],Yankuang Energy Group Co Ltd [74.0%]; Shaanxi Yanchang Petroleum (Group) Co Ltd [21.1%]; unknown [2.5%]; Chang'an Huitong Co Ltd [2.5%],,,,,9,Asia,26,,2774.0,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Weilai_Energy_&_Chemical_captive_power_station
coal,G100000113681,L100000101284,Weilai Energy & Chemical captive power station,Unit 3,兖矿集团陕西未来能源化工自备电厂,Shaanxi Weilai Energy Chemical Co Ltd [100%],Yankuang Energy Group Co Ltd [74.0%]; Shaanxi Yanchang Petroleum (Group) Co Ltd [21.1%]; unknown [2.5%]; Chang'an Huitong Co Ltd [2.5%],China;,Shaanxi,operating,2016,50,0.2,6.4,0.54,10442,94600,38.233409,109.489132,https://www.gem.wiki/Weilai_Energy_%26_Chemical_captive_power_station,,"Shaanxi, China",50.0,50.0,chemicals,both,,,yes,50.0,,,bituminous,subcritical,55.48,,,['China'],['China'],38.233409,109.489132,Yuyang District,Qinhe,exact,Yulin,f,Weilai Energy & Chemical captive power station,2060,MW,,E100000122675 [100%],Shaanxi Weilai Energy Chemical Co Ltd [100%],E100000123366 [74.0%]; E100000124313 [21.1%]; E100000132388 [2.5%]; E100000124954 [2.5%],Yankuang Energy Group Co Ltd [74.0%]; Shaanxi Yanchang Petroleum (Group) Co Ltd [21.1%]; unknown [2.5%]; Chang'an Huitong Co Ltd [2.5%],,,,,9,Asia,26,,2774.0,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Weilai_Energy_&_Chemical_captive_power_station
coal,G100000110788,L100000100515,Weining power station,Unit 1,国家电投毕节千万千瓦级综合能源基地威宁电厂,State Power Investment Group Guizhou Jinyuan Weining Energy Co Ltd [100%],"State Power Investment Corp Ltd [27.2%]; SPIC Industrial Fund Management Co., Ltd.-Ronghe Dongneng (Jiaxing) New Energy Investment Partnership [19.7%]; unknown [17.7%]; ICBC Capital Management Co., Ltd.-Beijing Chengtong ICBC Equity Investment Fund [9.8%]; Guizhou Guixin Ruihe Venture Capital Management Co., Ltd.-Guizhou Green Industry Poverty Alleviation Investment Fund [6.4%]; Zhejiang Zheneng Puhua Equity Investment Co., Ltd.-Lanxi Yuantai Equity Investment Partnership [6.3%]; Guizhou Panjiang Investment Holding (Group) Co Ltd [5.1%]; Guizhou Qiansheng State-Owned Assets Management Co Ltd [4.5%]; Cpi Guizhou Jinyuan Group Co Ltd [2.7%]; Bank of China Ltd [0.7%]",China;,Guizhou,shelved,,660,2.6,91.7,0.54,8272,96100,26.78002,104.442868,https://www.gem.wiki/Weining_power_station,,"Guizhou, China",660.0,660.0,,,,,,660.0,,,unknown,ultra-supercritical,55.48,,,['China'],['China'],26.78002,104.442868,Weining,Jinzhong Town Lianmin Village,exact,Bijie,f,Weining power station,2060,MW,"CPI Weining power station, 中国电建威宁煤电一体化发电厂 (Unit 1)",E100000121907 [100%],State Power Investment Group Guizhou Jinyuan Weining Energy Co Ltd [100%],E100000000273 [27.2%]; E100000125877 [19.7%]; E100000132388 [17.7%]; E100000125878 [9.8%]; E100000125880 [6.4%]; E100000125879 [6.3%]; E100000123583 [5.1%]; E100000124909 [4.5%]; E100000121880 [2.7%]; E100000124428 [0.7%],"State Power Investment Corp Ltd [27.2%]; SPIC Industrial Fund Management Co., Ltd.-Ronghe Dongneng (Jiaxing) New Energy Investment Partnership [19.7%]; unknown [17.7%]; ICBC Capital Management Co., Ltd.-Beijing Chengtong ICBC Equity Investment Fund [9.8%]; Guizhou Guixin Ruihe Venture Capital Management Co., Ltd.-Guizhou Green Industry Poverty Alleviation Investment Fund [6.4%]; Zhejiang Zheneng Puhua Equity Investment Co., Ltd.-Lanxi Yuantai Equity Investment Partnership [6.3%]; Guizhou Panjiang Investment Holding (Group) Co Ltd [5.1%]; Guizhou Qiansheng State-Owned Assets Management Co Ltd [4.5%]; Cpi Guizhou Jinyuan Group Co Ltd [2.7%]; Bank of China Ltd [0.7%]",,,,,0,Asia,35,,36616.799999999996,shelved,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Weining_power_station
coal,G100000110789,L100000100515,Weining power station,Unit 2,国家电投毕节千万千瓦级综合能源基地威宁电厂,State Power Investment Group Guizhou Jinyuan Weining Energy Co Ltd [100%],"State Power Investment Corp Ltd [27.2%]; SPIC Industrial Fund Management Co., Ltd.-Ronghe Dongneng (Jiaxing) New Energy Investment Partnership [19.7%]; unknown [17.7%]; ICBC Capital Management Co., Ltd.-Beijing Chengtong ICBC Equity Investment Fund [9.8%]; Guizhou Guixin Ruihe Venture Capital Management Co., Ltd.-Guizhou Green Industry Poverty Alleviation Investment Fund [6.4%]; Zhejiang Zheneng Puhua Equity Investment Co., Ltd.-Lanxi Yuantai Equity Investment Partnership [6.3%]; Guizhou Panjiang Investment Holding (Group) Co Ltd [5.1%]; Guizhou Qiansheng State-Owned Assets Management Co Ltd [4.5%]; Cpi Guizhou Jinyuan Group Co Ltd [2.7%]; Bank of China Ltd [0.7%]",China;,Guizhou,shelved,,660,2.6,91.7,0.54,8272,96100,26.78002,104.442868,https://www.gem.wiki/Weining_power_station,,"Guizhou, China",660.0,660.0,,,,,,660.0,,,unknown,ultra-supercritical,55.48,,,['China'],['China'],26.78002,104.442868,Weining,Jinzhong Town Lianmin Village,exact,Bijie,f,Weining power station,2060,MW,"CPI Weining power station, 中国电建威宁煤电一体化发电厂 (Unit 1)",E100000121907 [100%],State Power Investment Group Guizhou Jinyuan Weining Energy Co Ltd [100%],E100000000273 [27.2%]; E100000125877 [19.7%]; E100000132388 [17.7%]; E100000125878 [9.8%]; E100000125880 [6.4%]; E100000125879 [6.3%]; E100000123583 [5.1%]; E100000124909 [4.5%]; E100000121880 [2.7%]; E100000124428 [0.7%],"State Power Investment Corp Ltd [27.2%]; SPIC Industrial Fund Management Co., Ltd.-Ronghe Dongneng (Jiaxing) New Energy Investment Partnership [19.7%]; unknown [17.7%]; ICBC Capital Management Co., Ltd.-Beijing Chengtong ICBC Equity Investment Fund [9.8%]; Guizhou Guixin Ruihe Venture Capital Management Co., Ltd.-Guizhou Green Industry Poverty Alleviation Investment Fund [6.4%]; Zhejiang Zheneng Puhua Equity Investment Co., Ltd.-Lanxi Yuantai Equity Investment Partnership [6.3%]; Guizhou Panjiang Investment Holding (Group) Co Ltd [5.1%]; Guizhou Qiansheng State-Owned Assets Management Co Ltd [4.5%]; Cpi Guizhou Jinyuan Group Co Ltd [2.7%]; Bank of China Ltd [0.7%]",,,,,0,Asia,35,,36616.799999999996,shelved,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Weining_power_station
coal,G100000110794,L100000101411,Weiqiao Aluminum power station,Phase II Unit 5,魏桥集团邹平六电,Shandong Guoxu New Energy Co Ltd [100%],Binzhou Wenxian Huaxin Enterprise Management Partnership LP [99.0%]; unknown [1.0%],China;,Shandong,operating,2015,330,1.7,41.3,0.54,10442,96100,36.8978809,117.7844238,https://www.gem.wiki/Weiqiao_Aluminum_power_station,,"Shandong, China",330.0,330.0,aluminum,both,both,,yes,330.0,,,unknown,subcritical,55.48,,,['China'],['China'],36.8978809,117.7844238,Zouping,Economy Development District,exact,Binzhou,f,Weiqiao Aluminum power station,2060,MW,"邹平县宏旭热电有限公司 (Unit 5-8), 魏桥集团邹平滨藤纺织热电厂, 铝电公司热电厂技改工程二期 (Phase II Unit 5-8), Weiqiao Zouping-6 power station, 铝电公司热电厂技改工程一期 (Phase I Unit 1-4)",E100000122837 [100%],Shandong Guoxu New Energy Co Ltd [100%],E100000123770 [99.0%]; E100000132388 [1.0%],Binzhou Wenxian Huaxin Enterprise Management Partnership LP [99.0%]; unknown [1.0%],,,,,10,Asia,25,,18308.399999999998,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Weiqiao_Aluminum_power_station
coal,G100000110795,L100000101411,Weiqiao Aluminum power station,Phase II Unit 6,魏桥集团邹平六电,Shandong Guoxu New Energy Co Ltd [100%],Binzhou Wenxian Huaxin Enterprise Management Partnership LP [99.0%]; unknown [1.0%],China;,Shandong,operating,2015,330,1.7,41.3,0.54,10442,96100,36.8978809,117.7844238,https://www.gem.wiki/Weiqiao_Aluminum_power_station,,"Shandong, China",330.0,330.0,aluminum,both,both,,yes,330.0,,,unknown,subcritical,55.48,,,['China'],['China'],36.8978809,117.7844238,Zouping,Economy Development District,exact,Binzhou,f,Weiqiao Aluminum power station,2060,MW,"邹平县宏旭热电有限公司 (Unit 5-8), 魏桥集团邹平滨藤纺织热电厂, 铝电公司热电厂技改工程二期 (Phase II Unit 5-8), Weiqiao Zouping-6 power station, 铝电公司热电厂技改工程一期 (Phase I Unit 1-4)",E100000122837 [100%],Shandong Guoxu New Energy Co Ltd [100%],E100000123770 [99.0%]; E100000132388 [1.0%],Binzhou Wenxian Huaxin Enterprise Management Partnership LP [99.0%]; unknown [1.0%],,,,,10,Asia,25,,18308.399999999998,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Weiqiao_Aluminum_power_station
coal,G100000110796,L100000101411,Weiqiao Aluminum power station,Phase II Unit 7,魏桥集团邹平六电,Shandong Guoxu New Energy Co Ltd [100%],Binzhou Wenxian Huaxin Enterprise Management Partnership LP [99.0%]; unknown [1.0%],China;,Shandong,operating,2015,330,1.7,41.3,0.54,10442,96100,36.8978809,117.7844238,https://www.gem.wiki/Weiqiao_Aluminum_power_station,,"Shandong, China",330.0,330.0,aluminum,both,both,,yes,330.0,,,unknown,subcritical,55.48,,,['China'],['China'],36.8978809,117.7844238,Zouping,Economy Development District,exact,Binzhou,f,Weiqiao Aluminum power station,2060,MW,"邹平县宏旭热电有限公司 (Unit 5-8), 魏桥集团邹平滨藤纺织热电厂, 铝电公司热电厂技改工程二期 (Phase II Unit 5-8), Weiqiao Zouping-6 power station, 铝电公司热电厂技改工程一期 (Phase I Unit 1-4)",E100000122837 [100%],Shandong Guoxu New Energy Co Ltd [100%],E100000123770 [99.0%]; E100000132388 [1.0%],Binzhou Wenxian Huaxin Enterprise Management Partnership LP [99.0%]; unknown [1.0%],,,,,10,Asia,25,,18308.399999999998,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Weiqiao_Aluminum_power_station
coal,G100000110797,L100000101411,Weiqiao Aluminum power station,Phase II Unit 8,魏桥集团邹平六电,Shandong Guoxu New Energy Co Ltd [100%],Binzhou Wenxian Huaxin Enterprise Management Partnership LP [99.0%]; unknown [1.0%],China;,Shandong,operating,2015,330,1.7,41.3,0.54,10442,96100,36.8978809,117.7844238,https://www.gem.wiki/Weiqiao_Aluminum_power_station,,"Shandong, China",330.0,330.0,aluminum,both,both,,yes,330.0,,,unknown,subcritical,55.48,,,['China'],['China'],36.8978809,117.7844238,Zouping,Economy Development District,exact,Binzhou,f,Weiqiao Aluminum power station,2060,MW,"邹平县宏旭热电有限公司 (Unit 5-8), 魏桥集团邹平滨藤纺织热电厂, 铝电公司热电厂技改工程二期 (Phase II Unit 5-8), Weiqiao Zouping-6 power station, 铝电公司热电厂技改工程一期 (Phase I Unit 1-4)",E100000122837 [100%],Shandong Guoxu New Energy Co Ltd [100%],E100000123770 [99.0%]; E100000132388 [1.0%],Binzhou Wenxian Huaxin Enterprise Management Partnership LP [99.0%]; unknown [1.0%],,,,,10,Asia,25,,18308.399999999998,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Weiqiao_Aluminum_power_station
coal,G100000110790,L100000101411,Weiqiao Aluminum power station,Phase I Unit 1,魏桥集团邹平六电,Shandong Weiqiao Aluminium & Electricity Co Ltd [100%],Hongqiao Investment (Hong Kong) [94.5%]; unknown [5.5%],China;,Shandong,retired,2012,330,0.0,0.0,0.0,9572,96100,36.8978809,117.7844238,https://www.gem.wiki/Weiqiao_Aluminum_power_station,,"Shandong, China",330.0,330.0,aluminum,both,both,,yes,330.0,,,unknown,subcritical,55.48,,,['China'],['China'],36.8978809,117.7844238,Zouping,Economy Development District,exact,Binzhou,f,Weiqiao Aluminum power station,2060,MW,"邹平县宏旭热电有限公司 (Unit 5-8), 魏桥集团邹平滨藤纺织热电厂, 铝电公司热电厂技改工程二期 (Phase II Unit 5-8), Weiqiao Zouping-6 power station, 铝电公司热电厂技改工程一期 (Phase I Unit 1-4)",E100000122727 [100%],Shandong Weiqiao Aluminium & Electricity Co Ltd [100%],E100000125906 [94.5%]; E100000132388 [5.5%],Hongqiao Investment (Hong Kong) [94.5%]; unknown [5.5%],,,,,8,Asia,0,2020,18308.399999999998,retired-plus,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Weiqiao_Aluminum_power_station
coal,G100000110791,L100000101411,Weiqiao Aluminum power station,Phase I Unit 2,魏桥集团邹平六电,Shandong Weiqiao Aluminium & Electricity Co Ltd [100%],Hongqiao Investment (Hong Kong) [94.5%]; unknown [5.5%],China;,Shandong,retired,2012,330,0.0,0.0,0.0,9572,96100,36.8978809,117.7844238,https://www.gem.wiki/Weiqiao_Aluminum_power_station,,"Shandong, China",330.0,330.0,aluminum,both,both,,yes,330.0,,,unknown,subcritical,55.48,,,['China'],['China'],36.8978809,117.7844238,Zouping,Economy Development District,exact,Binzhou,f,Weiqiao Aluminum power station,2060,MW,"邹平县宏旭热电有限公司 (Unit 5-8), 魏桥集团邹平滨藤纺织热电厂, 铝电公司热电厂技改工程二期 (Phase II Unit 5-8), Weiqiao Zouping-6 power station, 铝电公司热电厂技改工程一期 (Phase I Unit 1-4)",E100000122727 [100%],Shandong Weiqiao Aluminium & Electricity Co Ltd [100%],E100000125906 [94.5%]; E100000132388 [5.5%],Hongqiao Investment (Hong Kong) [94.5%]; unknown [5.5%],,,,,8,Asia,0,2020,18308.399999999998,retired-plus,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Weiqiao_Aluminum_power_station
coal,G100000110792,L100000101411,Weiqiao Aluminum power station,Phase I Unit 3,魏桥集团邹平六电,Shandong Weiqiao Aluminium & Electricity Co Ltd [100%],Hongqiao Investment (Hong Kong) [94.5%]; unknown [5.5%],China;,Shandong,retired,2012,330,0.0,0.0,0.0,9572,96100,36.8978809,117.7844238,https://www.gem.wiki/Weiqiao_Aluminum_power_station,,"Shandong, China",330.0,330.0,aluminum,both,both,,yes,330.0,,,unknown,subcritical,55.48,,,['China'],['China'],36.8978809,117.7844238,Zouping,Economy Development District,exact,Binzhou,f,Weiqiao Aluminum power station,2060,MW,"邹平县宏旭热电有限公司 (Unit 5-8), 魏桥集团邹平滨藤纺织热电厂, 铝电公司热电厂技改工程二期 (Phase II Unit 5-8), Weiqiao Zouping-6 power station, 铝电公司热电厂技改工程一期 (Phase I Unit 1-4)",E100000122727 [100%],Shandong Weiqiao Aluminium & Electricity Co Ltd [100%],E100000125906 [94.5%]; E100000132388 [5.5%],Hongqiao Investment (Hong Kong) [94.5%]; unknown [5.5%],,,,,8,Asia,0,2020,18308.399999999998,retired-plus,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Weiqiao_Aluminum_power_station
coal,G100000110793,L100000101411,Weiqiao Aluminum power station,Phase I Unit 4,魏桥集团邹平六电,Shandong Weiqiao Aluminium & Electricity Co Ltd [100%],Hongqiao Investment (Hong Kong) [94.5%]; unknown [5.5%],China;,Shandong,retired,2012,330,0.0,0.0,0.0,9572,96100,36.8978809,117.7844238,https://www.gem.wiki/Weiqiao_Aluminum_power_station,,"Shandong, China",330.0,330.0,aluminum,both,both,,yes,330.0,,,unknown,subcritical,55.48,,,['China'],['China'],36.8978809,117.7844238,Zouping,Economy Development District,exact,Binzhou,f,Weiqiao Aluminum power station,2060,MW,"邹平县宏旭热电有限公司 (Unit 5-8), 魏桥集团邹平滨藤纺织热电厂, 铝电公司热电厂技改工程二期 (Phase II Unit 5-8), Weiqiao Zouping-6 power station, 铝电公司热电厂技改工程一期 (Phase I Unit 1-4)",E100000122727 [100%],Shandong Weiqiao Aluminium & Electricity Co Ltd [100%],E100000125906 [94.5%]; E100000132388 [5.5%],Hongqiao Investment (Hong Kong) [94.5%]; unknown [5.5%],,,,,8,Asia,0,2020,18308.399999999998,retired-plus,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Weiqiao_Aluminum_power_station
coal,G100000100903,L100000101414,Weiqiao Binzhou Public Heating power station,Unit 1,"滨州绿动热电有限公司, 魏桥集团滨州公共供热中心",Binzhou Lvdong Thermal Power Co Ltd [100%],Hongqiao Investment (Hong Kong) [94.5%]; unknown [5.5%],China;,Shandong,operating,2013,330,1.7,38.0,0.54,10442,96100,37.3449314,117.891326,https://www.gem.wiki/Weiqiao_Binzhou_Public_Heating_power_station,,"Shandong, China",330.0,330.0,aluminum,both,,,yes,330.0,,,unknown,subcritical,55.48,,,['China'],['China'],37.3449314,117.891326,High Tech Development District,Liujiaji,exact,Binzhou,f,Weiqiao Binzhou Public Heating power station,2060,MW,,E100000122838 [100%],Binzhou Lvdong Thermal Power Co Ltd [100%],E100000125906 [94.5%]; E100000132388 [5.5%],Hongqiao Investment (Hong Kong) [94.5%]; unknown [5.5%],,,,,12,Asia,23,,18308.399999999998,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Weiqiao_Binzhou_Public_Heating_power_station
coal,G100000100904,L100000101414,Weiqiao Binzhou Public Heating power station,Unit 2,"滨州绿动热电有限公司, 魏桥集团滨州公共供热中心",Binzhou Lvdong Thermal Power Co Ltd [100%],Hongqiao Investment (Hong Kong) [94.5%]; unknown [5.5%],China;,Shandong,operating,2013,330,1.7,38.0,0.54,10442,96100,37.3449314,117.891326,https://www.gem.wiki/Weiqiao_Binzhou_Public_Heating_power_station,,"Shandong, China",330.0,330.0,aluminum,both,,,yes,330.0,,,unknown,subcritical,55.48,,,['China'],['China'],37.3449314,117.891326,High Tech Development District,Liujiaji,exact,Binzhou,f,Weiqiao Binzhou Public Heating power station,2060,MW,,E100000122838 [100%],Binzhou Lvdong Thermal Power Co Ltd [100%],E100000125906 [94.5%]; E100000132388 [5.5%],Hongqiao Investment (Hong Kong) [94.5%]; unknown [5.5%],,,,,12,Asia,23,,18308.399999999998,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Weiqiao_Binzhou_Public_Heating_power_station
coal,G100000100905,L100000101414,Weiqiao Binzhou Public Heating power station,Unit 3,"滨州绿动热电有限公司, 魏桥集团滨州公共供热中心",Binzhou Lvdong Thermal Power Co Ltd [100%],Hongqiao Investment (Hong Kong) [94.5%]; unknown [5.5%],China;,Shandong,operating,2013,330,1.7,38.0,0.54,10442,96100,37.3449314,117.891326,https://www.gem.wiki/Weiqiao_Binzhou_Public_Heating_power_station,,"Shandong, China",330.0,330.0,aluminum,both,,,yes,330.0,,,unknown,subcritical,55.48,,,['China'],['China'],37.3449314,117.891326,High Tech Development District,Liujiaji,exact,Binzhou,f,Weiqiao Binzhou Public Heating power station,2060,MW,,E100000122838 [100%],Binzhou Lvdong Thermal Power Co Ltd [100%],E100000125906 [94.5%]; E100000132388 [5.5%],Hongqiao Investment (Hong Kong) [94.5%]; unknown [5.5%],,,,,12,Asia,23,,18308.399999999998,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Weiqiao_Binzhou_Public_Heating_power_station
coal,G100000100906,L100000101414,Weiqiao Binzhou Public Heating power station,Unit 4,"滨州绿动热电有限公司, 魏桥集团滨州公共供热中心",Binzhou Lvdong Thermal Power Co Ltd [100%],Hongqiao Investment (Hong Kong) [94.5%]; unknown [5.5%],China;,Shandong,operating,2013,330,1.7,38.0,0.54,10442,96100,37.3449314,117.891326,https://www.gem.wiki/Weiqiao_Binzhou_Public_Heating_power_station,,"Shandong, China",330.0,330.0,aluminum,both,,,yes,330.0,,,unknown,subcritical,55.48,,,['China'],['China'],37.3449314,117.891326,High Tech Development District,Liujiaji,exact,Binzhou,f,Weiqiao Binzhou Public Heating power station,2060,MW,,E100000122838 [100%],Binzhou Lvdong Thermal Power Co Ltd [100%],E100000125906 [94.5%]; E100000132388 [5.5%],Hongqiao Investment (Hong Kong) [94.5%]; unknown [5.5%],,,,,12,Asia,23,,18308.399999999998,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Weiqiao_Binzhou_Public_Heating_power_station
